-nan -nan
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.250 -nan
0.250 -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.750 0.750
0.500 0.500
0.750 0.750
0.250 0.250
1.000 1.000
0.250 0.250
1.000 1.000
0.500 0.250
0.500 0.750
1.000 1.000
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.500 0.500
1.000 1.000
-nan -nan
0.500 0.500
0.500 0.250
0.500 0.250
0.500 0.250
0.667 0.368
0.667 0.500
0.500 0.500
0.500 0.500
1.000 1.000
0.250 0.250
0.750 0.750
0.750 0.750
0.250 -nan
0.750 0.750
0.750 0.500
0.667 0.500
0.750 0.750
0.500 0.500
0.750 0.500
0.500 0.750
1.000 1.000
0.250 0.250
0.750 0.750
1.000 1.000
0.250 0.250
1.000 1.000
0.500 0.500
0.500 0.500
0.750 0.750
0.750 0.750
0.500 0.500
0.750 0.750
0.500 0.500
0.750 0.750
0.750 0.750
0.250 0.250
1.000 1.000
0.500 0.500
0.500 0.500
1.000 0.750
0.250 0.500
0.750 0.750
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.750 0.750
0.750 0.500
0.250 0.500
0.750 0.750
0.500 0.500
0.750 0.750
0.500 0.250
0.750 1.000
0.500 0.500
0.500 0.500
1.000 0.750
-nan 0.250
1.000 1.000
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
1.000 1.000
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.500
0.250 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.750 0.500
0.500 0.750
0.500 0.500
0.750 0.500
0.250 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.750 0.750
0.500 0.500
0.250 0.250
0.750 0.750
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.500
0.500 0.500
0.500 0.750
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.250 0.250
1.000 0.750
-nan 0.250
0.750 0.750
-nan -nan
1.000 0.750
-nan -nan
1.000 0.750
0.250 0.250
0.250 0.250
0.500 0.500
0.500 0.500
0.500 0.250
0.500 0.500
0.750 0.250
0.450 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
0.250 0.250
0.750 0.500
0.250 0.250
0.750 0.500
0.667 0.500
0.500 0.500
0.750 0.500
0.250 0.500
0.500 0.500
1.000 1.000
0.250 0.250
0.750 0.750
0.250 0.250
0.750 0.750
0.750 0.750
0.250 0.250
1.000 1.000
-nan -nan
1.000 1.000
0.250 0.250
1.000 1.000
0.500 0.500
0.250 0.250
0.750 0.750
0.250 0.250
1.000 1.000
-nan -nan
1.000 0.750
0.250 0.500
0.750 0.750
0.500 0.500
0.500 0.250
0.500 0.750
0.250 0.250
0.500 0.500
0.500 0.250
0.750 0.750
0.500 -nan
0.500 0.750
0.667 0.500
-nan -nan
1.000 1.000
0.250 0.250
1.000 0.750
-nan 0.250
1.000 1.000
0.250 0.250
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.250 0.250
1.000 1.000
0.250 -nan
0.750 1.000
0.500 0.500
0.500 0.500
0.500 0.500
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.750 0.500
0.250 0.500
0.750 0.750
0.250 -nan
0.500 0.750
0.500 0.250
0.250 0.500
0.750 0.750
0.250 0.250
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
0.500 0.500
0.500 0.500
0.500 0.500
0.250 0.250
0.500 0.500
-nan -nan
1.000 0.750
0.250 0.250
0.500 0.250
0.750 0.500
0.250 0.250
1.000 1.000
-nan -nan
1.000 1.000
-nan -nan
0.750 0.750
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.500 0.500
0.250 0.250
0.750 0.750
-nan -nan
0.750 0.750
0.250 0.250
0.750 0.500
0.250 0.250
0.500 0.250
0.667 0.500
-nan -nan
0.750 0.750
0.750 0.500
0.250 0.500
0.750 0.750
0.250 0.250
0.500 0.500
0.750 0.750
0.250 0.250
0.250 0.250
1.000 1.000
-nan -nan
0.750 0.750
0.250 0.250
0.500 0.250
0.500 0.500
0.750 0.500
-nan -nan
0.893 0.645
0.500 0.250
0.500 0.750
0.500 0.500
0.250 0.250
0.750 0.750
0.500 0.500
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.750 0.750
0.500 0.250
0.250 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
-nan -nan
1.000 0.750
-nan -nan
0.750 0.500
0.450 0.368
0.750 0.750
-nan -nan
1.000 1.000
0.250 0.250
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
0.500 0.500
0.500 0.500
0.250 0.250
0.500 0.250
0.750 0.500
0.450 0.368
0.250 0.250
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
-nan -nan
0.500 0.250
0.500 0.250
0.450 0.368
0.750 0.500
0.250 0.250
0.500 0.500
0.750 0.500
0.500 0.500
0.750 0.568
0.250 -nan
0.500 0.750
0.250 0.250
0.500 0.250
0.500 0.250
0.667 0.500
0.500 0.500
0.500 0.500
0.750 0.750
0.500 0.250
0.500 0.750
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.500 0.500
0.750 0.750
-nan -nan
0.750 0.750
0.500 0.500
0.250 0.250
1.000 1.000
0.250 0.250
0.500 0.500
0.500 0.250
0.750 0.500
0.250 0.250
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.667 0.500
0.500 0.450
0.250 0.250
0.750 0.500
0.750 0.500
0.750 0.500
0.500 0.500
0.750 0.750
0.500 0.500
0.250 0.250
1.000 1.000
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.750
0.500 0.500
0.500 0.500
0.500 0.500
0.750 0.750
0.250 0.250
1.000 1.000
0.250 0.250
0.250 0.250
0.750 0.750
0.500 0.500
0.750 0.750
0.250 0.250
0.750 0.750
0.500 0.500
0.500 0.500
0.750 0.500
0.250 0.500
0.250 0.250
1.000 1.000
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.500 0.500
0.750 0.750
0.500 0.500
0.250 0.250
0.500 0.500
0.750 0.750
0.250 0.250
0.500 0.500
0.250 0.250
0.500 0.500
0.500 0.250
0.500 0.500
0.500 0.250
0.500 0.500
0.500 0.500
0.450 0.250
0.250 0.500
0.750 0.750
0.500 0.500
0.250 0.250
0.500 0.500
0.750 0.750
0.500 0.500
0.250 0.250
0.750 0.750
0.500 0.500
0.250 0.250
0.750 0.750
0.500 0.500
0.250 0.250
0.750 0.750
0.500 0.500
-nan -nan
0.750 0.750
0.500 0.500
0.500 0.500
0.250 0.250
1.000 1.000
-nan -nan
0.750 0.500
0.500 0.750
0.250 0.250
0.500 0.500
0.750 0.750
0.250 0.250
0.250 0.250
0.750 0.750
0.250 0.250
0.750 0.750
-nan -nan
1.000 1.000
0.250 0.250
0.500 0.250
0.500 0.750
0.250 0.250
0.500 0.500
0.250 0.250
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.750 0.750
-nan -nan
0.750 0.500
0.500 0.750
-nan -nan
0.750 0.750
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.500 0.500
0.250 0.250
0.500 0.500
0.500 0.250
0.500 0.750
0.250 0.250
0.500 0.500
0.500 0.500
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.250 0.250
0.500 0.500
0.500 0.500
0.250 0.250
0.750 0.750
-nan -nan
0.500 0.500
0.250 0.250
0.750 0.750
0.500 0.500
0.250 0.250
0.750 0.750
0.250 0.250
0.250 0.250
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.250 0.250
0.500 0.500
0.500 0.250
0.250 0.500
0.750 0.750
-nan -nan
0.500 0.500
0.500 0.500
0.500 0.500
0.250 0.250
0.250 0.250
0.750 0.750
0.250 0.250
0.250 0.250
0.750 0.750
-nan -nan
0.750 0.750
0.250 -nan
0.500 0.750
0.250 0.250
0.250 0.250
0.750 0.750
0.250 0.250
0.250 0.250
0.500 0.500
0.250 0.250
0.750 0.750
-nan -nan
0.750 0.750
0.250 0.250
0.250 0.250
0.500 0.500
0.500 0.500
0.250 0.250
0.500 0.500
0.250 0.250
0.750 0.750
-nan -nan
0.250 0.250
0.750 0.750
0.250 0.250
0.500 0.500
0.250 0.250
0.250 0.250
0.750 0.500
-nan 0.250
0.750 0.500
0.250 0.500
-nan -nan
0.750 0.750
0.250 0.250
0.500 0.500
0.250 0.250
0.500 0.500
0.500 0.500
0.250 0.250
-nan -nan
1.000 1.000
-nan -nan
0.500 0.250
