-nan -nan
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.541 0.518
0.650 0.612
0.599 0.435
0.571 0.499
0.671 0.700
0.693 0.721
0.693 0.709
0.662 0.693
0.662 0.693
0.678 0.693
0.685 0.662
0.700 0.662
0.715 0.678
0.655 0.672
0.465 0.477
0.465 0.486
0.465 0.465
0.465 0.465
0.450 0.465
0.450 0.465
0.450 0.465
0.511 0.410
0.658 0.659
0.250 0.643
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.420 0.321
0.494 0.500
0.450 -nan
0.450 -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.900 0.519
0.494 0.607
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.286 0.275
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.500 0.500
0.500 0.500
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.400 0.500
0.667 0.750
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.320 0.288
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.289 0.284
0.450 0.645
0.481 0.400
0.450 0.500
0.490 0.450
0.500 0.250
0.500 0.250
0.481 0.250
0.481 0.250
0.500 0.250
0.614 0.331
0.721 0.750
0.450 0.250
0.643 0.395
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.250 0.250
0.331 0.331
0.698 0.490
0.557 0.500
0.359 0.463
0.400 0.400
0.500 -nan
0.500 0.500
0.450 0.368
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.368 0.368
0.500 0.500
0.481 0.500
0.595 0.494
0.617 0.658
0.531 0.331
0.500 0.643
0.627 0.745
0.450 0.436
0.422 0.411
0.422 0.400
0.400 0.400
0.450 0.400
0.450 0.431
0.422 0.422
0.407 0.443
0.416 0.443
0.405 0.416
0.309 0.314
0.328 0.331
0.297 0.250
0.295 0.275
0.342 0.414
0.316 0.250
0.341 0.278
0.414 0.457
0.368 0.414
0.312 0.250
0.410 0.393
0.499 0.567
0.325 0.250
0.331 0.295
0.320 0.400
0.468 0.450
0.481 0.450
0.450 0.440
0.450 0.459
0.440 0.481
0.368 0.471
0.494 0.465
0.422 0.338
0.422 0.331
0.422 0.498
0.388 0.250
0.388 0.300
0.471 0.494
0.422 0.476
0.356 0.250
0.478 0.445
0.568 0.668
0.512 0.250
0.400 0.500
0.422 0.407
0.471 0.460
0.476 0.471
0.422 0.481
0.356 0.250
0.388 0.438
0.471 0.485
0.400 0.422
0.402 0.356
0.338 0.250
0.346 0.250
0.346 0.250
0.360 0.250
0.325 0.250
0.338 0.250
0.356 0.250
0.338 0.250
0.356 0.250
0.331 0.250
0.331 0.433
0.422 0.422
0.400 0.382
0.450 0.382
0.400 0.400
0.431 0.428
0.450 0.481
0.450 0.468
0.485 0.468
0.368 0.312
0.331 0.250
0.368 0.471
0.460 0.471
0.450 0.440
0.481 0.431
0.490 0.450
0.481 0.481
0.481 0.496
0.481 0.496
0.534 0.568
0.473 0.481
0.497 0.500
0.499 0.499
0.499 0.499
0.481 0.498
0.476 0.495
0.465 0.483
0.460 0.455
0.445 0.445
0.506 0.475
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.721 0.721
0.364 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.323 0.331
0.368 0.414
0.727 0.626
0.614 0.250
0.496 0.250
0.450 0.250
0.465 0.250
0.450 0.250
0.490 0.250
0.436 0.250
0.422 0.250
0.338 0.250
0.291 0.250
0.693 0.698
0.515 0.478
0.450 0.312
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.643 0.543
0.583 0.368
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.450 0.323
-nan -nan
-nan -nan
0.500 0.481
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.500 0.500
0.500 -nan
0.250 -nan
0.500 0.400
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.500 0.500
0.450 -nan
0.450 0.250
0.617 0.549
0.422 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.450 0.481
0.481 0.481
0.579 0.481
0.797 0.938
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.500 -nan
0.947 0.942
0.460 0.481
0.431 0.450
0.422 0.422
0.443 0.443
0.443 0.443
0.443 0.437
0.456 0.438
0.464 0.439
0.455 0.440
0.359 0.422
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.320 0.331
0.481 0.250
0.368 0.486
0.382 -nan
0.471 0.250
0.494 0.250
0.500 0.250
0.500 0.250
0.500 0.250
0.494 0.250
0.593 0.250
0.693 0.382
0.568 0.250
0.450 0.490
0.450 0.490
0.436 0.436
0.422 0.422
0.377 0.377
0.331 0.250
0.286 0.250
0.356 0.288
0.475 0.450
0.450 0.422
0.450 0.462
0.450 0.462
0.500 0.450
0.494 0.450
0.450 -nan
0.667 0.544
0.494 0.450
0.500 0.481
0.450 0.481
0.545 0.571
0.735 0.327
0.667 0.250
0.667 0.667
0.721 0.481
0.693 0.663
0.643 0.250
0.817 0.833
0.727 0.481
0.721 0.663
0.643 0.250
0.632 0.698
0.694 0.750
0.643 0.494
0.643 0.490
0.693 0.632
0.721 0.727
0.643 0.494
0.693 0.694
0.617 0.450
0.672 0.579
0.672 0.438
0.643 0.490
0.667 0.490
0.662 0.663
0.643 0.250
0.643 0.694
0.617 0.382
0.400 0.481
0.450 0.250
0.496 0.497
0.497 0.500
0.500 0.497
0.497 0.497
0.490 0.497
0.500 0.500
0.500 0.497
0.496 0.475
0.481 0.250
0.496 0.481
0.497 0.500
0.490 0.500
0.500 0.500
0.500 0.497
0.497 0.490
0.490 0.500
0.500 0.500
0.570 0.632
0.698 0.658
0.615 0.305
0.605 0.544
0.653 0.698
0.533 0.422
0.533 0.590
0.637 0.538
0.531 0.693
0.413 0.250
0.318 0.393
0.379 0.379
0.443 0.443
0.456 0.456
0.474 0.450
0.445 0.450
0.331 0.250
0.386 0.413
0.404 0.400
0.356 0.291
0.407 0.434
0.408 0.429
0.346 0.250
0.346 0.436
0.351 0.351
0.338 0.338
0.346 0.338
0.346 0.342
0.346 0.338
0.382 0.346
0.342 0.346
0.346 0.346
0.342 0.382
0.338 0.342
0.338 0.346
0.338 0.342
0.342 0.338
0.368 0.305
0.368 0.400
0.543 0.463
0.604 0.617
0.450 0.250
0.450 0.250
0.422 0.250
0.436 0.250
0.450 -nan
0.450 0.250
0.450 -nan
0.450 0.250
0.450 -nan
0.544 0.312
0.700 0.282
0.506 0.644
0.338 0.346
0.356 0.368
0.338 0.286
0.486 0.331
0.356 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.281 0.250
0.392 0.341
0.486 0.475
0.331 0.331
0.331 0.250
0.436 0.374
0.494 0.499
0.496 0.486
0.492 0.492
0.486 0.481
0.493 0.486
0.497 0.486
0.488 0.481
0.478 0.483
0.462 0.490
0.462 0.483
0.462 0.478
0.469 0.462
0.464 0.436
0.434 0.436
0.450 0.443
0.475 0.450
0.464 0.450
0.338 0.305
0.388 0.250
0.422 0.368
0.485 0.476
0.481 0.481
0.486 0.475
0.486 0.481
0.486 0.475
0.486 0.486
0.494 0.481
0.490 0.475
0.483 0.475
0.462 0.490
0.462 0.490
0.462 0.483
0.462 0.462
0.475 0.462
0.475 0.462
0.475 0.462
0.483 0.475
0.490 0.475
0.483 0.475
0.478 0.483
0.462 0.490
0.469 0.483
0.462 0.478
0.462 0.462
0.346 0.496
0.356 0.250
0.388 0.388
0.400 0.476
0.497 0.500
0.497 0.500
0.497 0.499
0.490 0.500
0.490 0.500
0.490 0.497
0.486 0.481
0.490 0.481
0.490 0.481
0.250 0.500
0.250 -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.368 0.368
0.500 0.468
0.492 0.450
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.500 -nan
0.500 0.500
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.500 -nan
0.500 0.500
0.450 0.250
0.422 0.250
0.331 0.250
0.320 0.250
0.312 0.250
0.305 0.250
0.275 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.273 0.268
0.368 -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.346 0.368
0.250 -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.617 0.663
0.478 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.431 0.495
0.431 0.382
0.325 0.250
0.331 0.286
0.422 0.485
0.331 0.346
0.388 0.250
0.508 0.460
0.422 0.483
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.400 0.500
0.450 0.500
0.450 0.450
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 -nan
0.368 0.400
0.481 0.486
0.250 0.331
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.271 0.271
0.388 0.428
0.490 0.486
0.490 0.499
0.562 0.633
0.368 0.331
0.346 0.250
0.368 0.411
0.436 0.450
0.346 0.368
0.368 0.250
0.450 0.481
0.544 0.481
0.741 0.545
0.464 0.346
0.658 0.496
0.338 0.250
0.368 0.250
0.460 0.250
0.312 0.250
0.312 0.250
0.352 0.250
0.320 0.250
0.485 0.500
0.649 0.544
-nan -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.279 0.250
0.815 0.962
0.644 0.494
0.400 -nan
0.500 -nan
0.400 -nan
0.400 -nan
0.400 -nan
0.400 -nan
0.400 -nan
0.368 -nan
0.382 -nan
0.964 0.296
0.494 0.250
0.368 0.300
0.450 0.488
0.485 0.471
0.481 0.450
0.450 0.450
0.431 0.450
0.422 0.458
0.394 0.407
0.388 0.400
0.382 0.388
0.368 0.368
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
-nan 0.250
-nan -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 -nan
0.400 0.268
0.500 0.450
0.250 -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.490 0.500
0.571 0.645
0.643 0.494
0.356 0.250
0.388 0.490
0.436 0.450
0.422 0.400
0.411 0.400
0.400 0.382
0.440 0.391
0.382 0.382
0.368 0.368
0.388 0.494
0.351 0.331
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.360 0.346
0.352 0.342
0.291 0.250
0.416 0.460
0.435 0.378
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.353 0.445
0.338 0.300
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.416 0.416
0.320 0.291
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.416 0.500
0.382 0.331
0.382 0.250
0.382 0.250
0.450 0.250
0.400 0.250
0.400 0.250
0.400 0.250
0.400 0.250
0.400 0.250
0.400 0.250
0.445 0.416
0.382 0.374
0.382 0.250
0.418 0.484
0.481 0.431
0.468 0.440
0.468 0.431
0.481 0.496
0.481 0.496
0.481 0.481
0.481 0.481
0.360 0.368
0.382 0.400
0.382 0.400
0.391 0.391
0.450 0.382
0.468 0.431
0.352 0.400
0.320 0.250
0.352 0.431
0.431 0.431
0.312 0.281
0.305 0.250
0.305 0.392
0.382 0.250
0.526 0.622
0.632 0.598
0.543 0.485
0.606 0.488
0.725 0.747
0.731 0.748
0.700 0.716
0.700 0.716
0.649 0.682
0.649 0.564
0.541 0.583
0.414 0.250
0.400 0.450
0.368 0.382
0.338 0.354
0.295 0.338
0.360 0.336
0.408 0.373
0.331 0.250
0.346 0.300
0.422 0.468
0.388 0.295
0.346 0.250
0.450 0.471
0.471 0.476
0.422 0.471
0.346 0.250
0.338 0.300
0.428 0.494
0.460 0.471
0.471 0.460
0.471 0.450
0.476 0.460
0.494 0.471
0.471 0.471
0.471 0.476
0.471 0.494
0.471 0.471
0.460 0.471
0.450 0.471
0.460 0.471
0.568 0.568
0.476 0.499
0.465 0.490
0.458 0.473
0.507 0.497
0.595 0.581
0.579 0.422
0.604 0.388
0.560 0.499
0.571 0.499
0.637 0.547
0.694 0.378
0.700 0.460
0.700 0.450
0.747 0.471
0.703 0.572
0.740 0.622
0.734 0.716
0.588 0.494
0.581 0.492
0.578 0.499
0.587 0.531
0.549 0.541
0.499 0.481
0.346 0.496
0.356 0.250
0.388 0.471
0.527 0.471
0.685 0.658
0.588 0.508
0.585 0.493
0.617 0.678
0.723 0.700
0.690 0.509
0.549 0.552
0.513 0.662
0.302 0.250
0.308 0.291
0.308 0.281
0.331 0.414
0.316 0.250
0.382 0.283
0.431 0.458
0.549 0.486
0.672 0.694
0.623 0.522
0.694 0.609
0.312 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.379 0.544
0.666 0.707
-nan 0.368
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.250 0.250
0.561 0.466
0.583 0.893
0.450 0.250
0.490 0.450
0.471 0.450
0.500 0.250
0.450 0.250
0.450 0.250
0.450 0.250
0.450 0.250
0.450 -nan
0.893 0.486
0.727 0.250
0.400 0.250
0.250 -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.568 0.667
0.571 0.481
0.481 0.481
0.496 0.496
0.490 0.500
0.497 0.500
0.500 0.500
0.481 0.500
0.481 0.498
0.460 0.481
0.460 0.460
0.760 0.705
0.794 0.664
0.903 0.900
0.933 0.980
0.964 0.963
0.966 0.988
0.778 0.843
0.740 0.730
0.682 0.549
0.756 0.881
0.673 0.564
0.598 0.521
0.599 0.568
0.624 0.583
0.622 0.583
0.605 0.583
0.596 0.609
0.545 0.608
0.533 0.582
0.533 0.571
0.545 0.533
0.533 0.533
0.557 0.533
0.438 0.438
0.490 0.368
0.558 0.499
0.564 0.614
0.438 0.346
0.438 0.487
0.475 0.434
0.429 0.530
0.402 0.250
0.402 0.533
0.464 0.346
0.448 0.508
0.464 0.250
0.475 0.545
0.521 0.379
0.419 0.557
0.410 0.400
0.578 0.643
0.658 0.631
0.438 0.359
0.438 0.414
0.459 0.475
0.549 0.568
0.486 0.335
0.459 0.400
0.499 0.464
0.475 0.604
0.419 0.278
0.402 0.469
0.477 0.436
0.454 0.557
0.402 0.250
0.410 0.452
0.524 0.422
0.524 0.533
0.419 0.250
0.448 0.469
0.521 0.617
0.410 0.392
0.402 0.400
0.438 0.464
0.498 0.555
0.402 0.331
0.389 0.377
0.452 0.429
0.540 0.520
0.402 0.320
0.402 0.406
0.477 0.436
0.445 0.578
0.389 0.250
0.389 0.452
0.458 0.416
0.436 0.512
0.395 0.250
0.410 0.431
0.500 0.400
0.667 0.859
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.451 0.250
0.618 0.745
0.485 0.312
0.346 0.250
0.368 0.250
0.368 0.250
0.368 0.250
0.368 0.250
0.368 0.250
0.368 0.250
0.368 0.250
0.563 0.250
0.368 0.425
0.471 0.490
0.361 0.382
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.353 0.371
0.500 0.250
0.605 0.970
0.703 0.494
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
1.000 0.500
1.000 0.900
0.500 -nan
0.500 0.250
0.250 -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.645 0.481
0.531 0.750
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.750 0.817
0.688 0.605
0.481 0.450
0.500 -nan
0.490 0.250
0.422 0.250
0.331 0.250
0.316 0.250
0.308 0.250
0.312 0.250
0.312 0.250
0.402 0.422
0.632 0.386
0.525 0.457
0.250 0.368
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.273 0.450
0.378 0.291
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.312 0.368
0.500 0.471
0.494 -nan
0.250 -nan
0.250 -nan
0.250 -nan
0.250 -nan
0.250 -nan
0.250 -nan
0.250 -nan
0.250 -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.309 0.307
0.450 0.496
0.468 0.332
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.388 0.499
0.472 0.438
0.305 0.698
-nan -nan
-nan -nan
-nan -nan
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.250 0.250
0.435 0.457
0.734 0.653
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
0.750 0.400
0.607 0.563
0.500 0.500
0.499 0.500
0.497 0.500
0.498 0.500
0.498 0.499
0.469 0.471
0.325 0.250
0.352 0.281
0.352 0.400
0.500 0.291
0.494 0.336
0.400 0.250
0.391 0.250
0.382 0.250
0.391 0.250
0.391 0.250
0.418 0.250
0.377 0.250
0.250 0.250
0.250 0.250
0.445 0.498
0.454 0.353
0.436 0.250
0.397 0.624
0.397 0.250
0.408 0.494
0.478 0.531
0.460 0.323
0.460 0.250
0.421 0.604
0.421 0.250
0.460 0.543
0.460 0.562
0.421 0.250
0.397 0.449
0.397 0.449
0.408 0.250
0.513 0.513
0.750 0.485
0.454 0.300
0.498 0.464
0.698 0.639
0.715 0.658
0.579 0.527
0.460 0.471
0.450 0.471
0.450 0.471
0.471 0.460
0.527 0.450
0.560 0.494
0.454 0.250
0.454 0.508
0.533 0.422
0.582 0.680
0.531 0.397
0.475 0.250
0.454 0.711
0.557 0.250
0.560 0.671
0.498 0.336
0.498 0.250
0.498 0.667
0.533 0.250
0.533 0.694
0.454 0.250
