0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 1 0 13 7 0 0 1 7 0 13
0 2 0 9 9 0 0 2 9 0 9
0 8 0 20 9 0 0 8 9 0 20
0 23 0 25 17 14 0 23 17 14 25
0 40 0 32 26 24 0 40 26 24 32
0 52 0 37 42 32 0 52 42 32 37
0 50 0 43 63 15 0 50 63 15 43
0 49 0 49 79 26 0 49 79 26 49
0 54 0 47 84 37 0 54 84 37 47
0 40 0 49 73 50 0 40 73 50 49
0 31 0 48 79 58 0 31 79 58 48
0 27 0 48 88 78 0 27 88 78 48
0 44 0 33 100 79 0 44 100 79 33
0 51 0 3 98 90 0 51 98 90 3
0 39 0 0 92 90 0 39 92 90 0
0 34 0 0 88 89 0 34 88 89 0
0 29 0 0 81 94 0 29 81 94 0
0 3 0 0 82 99 0 3 82 99 0
0 9 0 0 76 100 0 9 76 100 0
0 13 0 0 67 108 0 13 67 108 0
0 9 0 0 70 109 0 9 70 109 0
0 15 0 0 76 97 0 15 76 97 0
0 17 0 2 78 99 0 17 78 99 2
0 4 0 0 82 108 0 4 82 108 0
0 2 0 0 82 111 0 2 82 111 0
0 13 0 7 75 114 0 13 75 114 7
0 25 0 0 73 113 0 25 73 113 0
0 21 0 0 80 105 0 21 80 105 0
0 15 0 5 96 105 0 15 96 105 5
0 17 0 0 105 89 0 17 105 89 0
0 14 0 0 113 82 0 14 113 82 0
0 20 0 7 122 70 0 20 122 70 7
0 22 0 22 130 44 0 22 130 44 22
0 28 0 0 131 16 0 28 131 16 0
0 25 0 1 126 0 0 25 126 0 1
0 11 0 13 126 0 0 11 126 0 13
0 23 0 0 134 12 0 23 134 12 0
0 29 0 1 146 0 0 29 146 0 1
0 23 0 4 142 0 0 23 142 0 4
0 27 0 0 125 0 0 27 125 0 0
0 20 0 3 119 0 0 20 119 0 3
0 14 0 4 120 3 0 14 120 3 4
0 30 0 15 130 4 0 30 130 4 15
0 32 0 13 134 0 0 32 134 0 13
0 19 0 1 134 0 0 19 134 0 1
0 6 0 1 136 0 0 6 136 0 1
0 16 0 2 139 7 0 16 139 7 2
0 36 0 6 147 14 0 36 147 14 6
0 42 0 10 160 25 0 42 160 25 10
0 35 0 9 168 4 0 35 168 4 9
0 31 0 3 157 6 0 31 157 6 3
0 47 0 1 162 12 0 47 162 12 1
0 35 0 8 171 28 0 35 171 28 8
0 41 0 4 166 51 0 41 166 51 4
0 40 0 5 175 44 0 40 175 44 5
0 40 0 1 179 39 0 40 179 39 1
0 41 0 3 179 36 0 41 179 36 3
0 41 0 9 179 32 0 41 179 32 9
0 35 0 14 200 17 0 35 200 17 14
0 32 0 21 201 8 0 32 201 8 21
0 27 0 20 200 5 0 27 200 5 20
0 34 0 9 199 11 0 34 199 11 9
0 41 0 5 199 13 0 41 199 13 5
0 38 0 14 196 23 0 38 196 23 14
0 34 0 16 204 28 0 34 204 28 16
0 34 0 19 214 31 0 34 214 31 19
0 32 0 12 226 28 0 32 226 28 12
0 39 0 14 220 32 0 39 220 32 14
0 41 0 20 231 22 0 41 231 22 20
0 46 0 11 245 17 0 46 245 17 11
0 46 0 15 243 15 0 46 243 15 15
0 33 0 10 254 11 0 33 254 11 10
0 41 0 10 255 12 0 41 255 12 10
0 37 0 13 259 17 0 37 259 17 13
0 26 0 2 274 15 0 26 274 15 2
0 15 0 19 273 20 0 15 273 20 19
0 20 0 18 281 15 0 20 281 15 18
0 13 0 34 287 17 0 13 287 17 34
0 11 0 28 301 21 0 11 301 21 28
0 20 0 28 309 28 0 20 309 28 28
0 30 0 12 316 38 0 30 316 38 12
0 33 0 5 324 35 0 33 324 35 5
0 29 0 6 333 36 0 29 333 36 6
0 22 0 21 343 35 0 22 343 35 21
0 34 0 12 349 31 0 34 349 31 12
0 39 0 10 355 27 0 39 355 27 10
0 35 0 10 360 23 0 35 360 23 10
0 34 0 13 368 27 0 34 368 27 13
0 37 0 21 380 20 0 37 380 20 21
0 29 0 15 384 30 0 29 384 30 15
0 37 0 24 394 27 0 37 394 27 24
0 38 0 19 404 25 0 38 404 25 19
0 39 0 28 418 20 0 39 418 20 28
0 46 0 33 423 8 0 46 423 8 33
0 43 0 37 434 1 0 43 434 1 37
0 46 0 20 445 4 0 46 445 4 20
0 49 0 19 443 3 0 49 443 3 19
0 36 0 26 455 15 0 36 455 15 26
0 33 0 27 467 32 0 33 467 32 27
0 38 0 20 476 29 0 38 476 29 20
0 16 0 28 485 23 0 16 485 23 28
0 14 0 28 494 27 0 14 494 27 28
0 23 0 39 490 26 0 23 490 26 39
0 23 0 25 498 27 0 23 498 27 25
0 24 0 18 516 34 0 24 516 34 18
0 22 0 5 533 36 0 22 533 36 5
0 13 0 3 554 32 0 13 554 32 3
0 14 0 17 564 28 0 14 564 28 17
0 21 0 22 570 35 0 21 570 35 22
0 18 0 34 577 42 0 18 577 42 34
0 16 0 37 597 25 0 16 597 25 37
0 11 0 49 608 27 0 11 608 27 49
0 19 0 48 613 25 0 19 613 25 48
0 25 0 39 619 28 0 25 619 28 39
0 23 0 21 631 34 0 23 631 34 21
0 27 0 9 650 33 0 27 650 33 9
0 24 0 9 664 40 0 24 664 40 9
0 16 0 4 674 42 0 16 674 42 4
0 10 0 0 677 28 0 10 677 28 0
0 21 0 8 684 19 0 21 684 19 8
0 28 0 0 693 21 0 28 693 21 0
0 27 0 0 689 9 0 27 689 9 0
0 25 0 3 699 11 0 25 699 11 3
0 25 0 2 714 17 0 25 714 17 2
0 20 0 1 709 6 0 20 709 6 1
0 19 0 1 718 4 0 19 718 4 1
0 23 0 0 733 14 0 23 733 14 0
0 17 0 1 737 15 0 17 737 15 1
0 16 0 5 749 9 0 16 749 9 5
0 29 0 0 758 17 0 29 758 17 0
0 24 0 0 766 2 0 24 766 2 0
0 18 0 5 777 4 0 18 777 4 5
0 25 0 11 785 3 0 25 785 3 11
0 25 0 0 786 13 0 25 786 13 0
0 17 0 2 786 21 0 17 786 21 2
0 24 0 3 791 30 0 24 791 30 3
0 21 0 3 805 30 0 21 805 30 3
0 21 0 1 812 32 0 21 812 32 1
0 26 0 0 817 21 0 26 817 21 0
0 14 0 4 836 14 0 14 836 14 4
0 16 0 1 836 27 0 16 836 27 1
0 18 0 1 845 25 0 18 845 25 1
0 14 0 7 861 22 0 14 861 22 7
0 20 0 0 872 22 0 20 872 22 0
0 21 0 2 890 7 0 21 890 7 2
0 16 0 4 901 1 0 16 901 1 4
0 17 0 0 915 9 0 17 915 9 0
0 16 0 1 914 25 0 16 914 25 1
0 13 0 4 920 36 0 13 920 36 4
0 28 0 0 925 45 0 28 925 45 0
0 30 0 0 933 42 0 30 933 42 0
0 31 0 2 933 29 0 31 933 29 2
0 31 0 1 935 25 0 31 935 25 1
0 31 0 0 902 24 0 31 902 24 0
0 29 0 1 862 32 0 29 862 32 1
0 30 0 1 836 29 0 30 836 29 1
0 32 0 0 804 20 0 32 804 20 0
0 38 0 2 764 13 0 38 764 13 2
0 43 0 3 732 7 0 43 732 7 3
0 33 0 0 698 7 0 33 698 7 0
0 28 0 0 681 24 0 28 681 24 0
0 31 0 5 691 24 0 31 691 24 5
0 31 0 0 705 25 0 31 705 25 0
0 38 0 5 691 23 0 38 691 23 5
0 36 0 7 691 21 0 36 691 21 7
0 39 0 0 702 6 0 39 702 6 0
0 37 0 3 702 6 0 37 702 6 3
0 34 0 0 697 17 0 34 697 17 0
0 43 0 4 695 18 0 43 695 18 4
0 47 0 2 687 21 0 47 687 21 2
0 49 0 1 692 18 0 49 692 18 1
0 47 0 5 697 10 0 47 697 10 5
0 47 0 0 697 0 0 47 697 0 0
0 42 0 3 691 1 0 42 691 1 3
0 28 0 3 686 1 0 28 686 1 3
0 21 0 1 696 7 0 21 696 7 1
0 17 0 0 670 16 0 17 670 16 0
0 15 0 6 638 23 0 15 638 23 6
0 32 0 1 596 31 0 32 596 31 1
0 21 0 4 569 37 0 21 569 37 4
0 29 0 2 534 31 0 29 534 31 2
0 34 0 4 499 30 0 34 499 30 4
0 20 0 6 482 42 0 20 482 42 6
0 23 0 2 484 48 0 23 484 48 2
0 35 0 3 490 49 0 35 490 49 3
0 27 0 1 504 54 0 27 504 54 1
0 29 0 2 507 50 0 29 507 50 2
0 37 0 10 519 36 0 37 519 36 10
0 44 0 11 521 35 0 44 521 35 11
0 39 0 4 530 39 0 39 530 39 4
0 46 0 1 524 40 0 46 524 40 1
0 40 0 9 537 35 0 40 537 35 9
0 44 0 14 544 41 0 44 544 41 14
0 35 0 2 563 38 0 35 563 38 2
0 42 0 5 559 39 0 42 559 39 5
0 47 0 1 572 37 0 47 572 37 1
0 38 0 10 588 42 0 38 588 42 10
0 41 0 1 590 49 0 41 590 49 1
0 40 0 7 585 49 0 40 585 49 7
0 41 0 4 564 37 0 41 564 37 4
0 45 0 3 539 36 0 45 539 36 3
0 50 0 0 505 29 0 50 505 29 0
0 46 0 0 490 22 0 46 490 22 0
0 41 0 2 456 22 0 41 456 22 2
0 46 0 5 425 23 0 46 425 23 5
0 22 0 2 399 27 0 22 399 27 2
0 21 0 4 366 29 0 21 366 29 4
0 18 0 8 334 36 0 18 334 36 8
0 25 0 1 314 37 0 25 314 37 1
0 29 0 1 302 43 0 29 302 43 1
0 28 0 4 301 52 0 28 301 52 4
0 35 0 10 314 38 0 35 314 38 10
0 33 0 2 322 31 0 33 322 31 2
0 34 0 3 324 25 0 34 324 25 3
0 32 0 4 330 23 0 32 330 23 4
0 35 0 5 329 24 0 35 329 24 5
0 31 0 1 337 30 0 31 337 30 1
0 24 0 4 356 25 0 24 356 25 4
0 33 0 4 347 25 0 33 347 25 4
0 28 0 1 351 36 0 28 351 36 1
0 40 0 0 339 30 0 40 339 30 0
0 33 0 4 336 33 0 33 336 33 4
0 27 0 4 348 41 0 27 348 41 4
0 33 0 2 345 36 0 33 345 36 2
0 44 0 3 324 37 0 44 324 37 3
0 48 0 8 314 36 0 48 314 36 8
0 43 0 14 319 32 0 43 319 32 14
0 35 0 9 319 34 0 35 319 34 9
0 35 0 9 304 41 0 35 304 41 9
0 35 0 19 261 45 0 35 261 45 19
0 35 0 16 236 42 0 35 236 42 16
0 45 0 16 194 58 0 45 194 58 16
0 40 0 1 168 46 0 40 168 46 1
0 26 0 8 137 50 0 26 137 50 8
0 26 0 6 109 59 0 26 109 59 6
0 39 0 15 70 58 0 39 70 58 15
0 35 0 10 36 64 0 35 36 64 10
0 41 0 7 4 66 0 41 4 66 7
0 29 0 1 0 41 0 29 0 41 1
0 25 0 1 10 27 0 25 10 27 1
0 37 0 4 17 28 0 37 17 28 4
0 44 0 4 33 21 0 44 33 21 4
0 33 0 2 52 23 0 33 52 23 2
0 29 0 7 63 36 0 29 63 36 7
0 33 0 11 68 54 0 33 68 54 11
0 40 0 7 78 52 0 40 78 52 7
0 40 0 11 84 60 0 40 84 60 11
0 41 0 12 86 59 0 41 86 59 12
0 35 0 10 96 55 0 35 96 55 10
0 34 0 10 106 51 0 34 106 51 10
0 32 0 10 94 51 0 32 94 51 10
0 49 0 15 94 49 0 49 94 49 15
0 40 0 5 108 41 0 40 108 41 5
0 27 0 5 112 43 0 27 112 43 5
0 28 0 3 112 44 0 28 112 44 3
0 21 0 1 111 50 0 21 111 50 1
0 15 0 5 111 54 0 15 111 54 5
0 13 0 5 115 64 0 13 115 64 5
0 23 0 9 114 54 0 23 114 54 9
0 11 0 7 125 54 0 11 125 54 7
0 12 0 9 128 61 0 12 128 61 9
0 15 0 12 126 53 0 15 126 53 12
0 20 0 13 130 53 0 20 130 53 13
0 15 0 19 135 45 0 15 135 45 19
0 17 0 20 126 55 0 17 126 55 20
0 24 0 15 138 52 0 24 138 52 15
0 33 0 10 126 61 0 33 126 61 10
0 32 0 7 132 58 0 32 132 58 7
0 29 0 8 141 54 0 29 141 54 8
0 33 0 3 144 50 0 33 144 50 3
0 19 0 15 145 56 0 19 145 56 15
0 22 0 23 132 59 0 22 132 59 23
0 31 0 26 135 67 0 31 135 67 26
0 41 0 22 140 61 0 41 140 61 22
0 42 0 10 139 68 0 42 139 68 10
0 41 0 14 148 57 0 41 148 57 14
0 35 0 13 148 54 0 35 148 54 13
0 32 0 25 143 51 0 32 143 51 25
0 33 0 25 148 55 0 33 148 55 25
0 37 0 27 144 62 0 37 144 62 27
0 42 0 29 137 63 0 42 137 63 29
0 47 0 31 146 58 0 47 146 58 31
0 37 0 39 149 61 0 37 149 61 39
0 38 0 37 142 57 0 38 142 57 37
0 38 0 33 146 57 0 38 146 57 33
0 43 0 19 156 65 0 43 156 65 19
0 46 0 15 152 70 0 46 152 70 15
0 43 0 14 156 70 0 43 156 70 14
0 36 0 11 173 61 0 36 173 61 11
0 34 0 19 161 56 0 34 161 56 19
0 43 0 19 150 58 0 43 150 58 19
0 47 0 20 150 63 0 47 150 63 20
0 40 0 15 156 69 0 40 156 69 15
0 32 0 18 161 68 0 32 161 68 18
0 36 0 27 151 76 0 36 151 76 27
0 36 0 34 154 71 0 36 154 71 34
0 38 0 35 163 66 0 38 163 66 35
0 45 0 31 161 59 0 45 161 59 31
0 40 0 26 161 59 0 40 161 59 26
0 46 0 16 160 53 0 46 160 53 16
0 41 0 24 158 57 0 41 158 57 24
0 44 0 13 167 64 0 44 167 64 13
