+0ns +8.12736e+07ns +0ns +3.48042e+07ns +1.02226e+09ns +1.39583e+08ns +0ns
+0ns +1.02548e+08ns +0ns +9.68112e+06ns +1.04556e+09ns +1.22149e+08ns +0ns
+0ns +9.9361e+07ns +0ns +5.73696e+06ns +1.06399e+09ns +1.28795e+08ns +0ns
+0ns +6.76643e+07ns +0ns +2.66052e+07ns +1.06861e+09ns +1.1964e+08ns +0ns
+0ns +1.03217e+08ns +0ns +2.25654e+07ns +1.16239e+09ns +1.0646e+08ns +0ns
+0ns +1.24301e+08ns +0ns +2.70115e+07ns +1.19086e+09ns +8.75604e+07ns +0ns
+0ns +1.21034e+08ns +0ns +1.87248e+07ns +1.12731e+09ns +7.44052e+07ns +0ns
+0ns +1.20014e+08ns +0ns +2.50673e+07ns +1.15823e+09ns +8.60544e+07ns +0ns
+0ns +1.22054e+08ns +0ns +4.48439e+07ns +1.21416e+09ns +6.29472e+07ns +0ns
+0ns +8.91938e+07ns +0ns +4.33858e+07ns +1.17799e+09ns +1.03265e+08ns +0ns
+0ns +1.14094e+08ns +0ns +7.53454e+07ns +1.21181e+09ns +8.8636e+07ns +0ns
+0ns +1.15966e+08ns +0ns +6.01026e+07ns +1.21359e+09ns +8.7648e+07ns +0ns
+0ns +1.2803e+08ns +0ns +9.08033e+07ns +1.37222e+09ns +5.43418e+07ns +0ns
+0ns +1.5834e+08ns +0ns +1.18062e+08ns +1.32122e+09ns +1.96969e+07ns +0ns
+0ns +1.44245e+08ns +0ns +1.31488e+08ns +1.40745e+09ns +1.41034e+06ns +0ns
+0ns +1.6787e+08ns +0ns +6.50189e+07ns +1.36512e+09ns +3.7609e+06ns +0ns
+0ns +1.79599e+08ns +0ns +6.01026e+07ns +1.2072e+09ns +191232ns +0ns
+0ns +1.22484e+08ns +0ns +8.3903e+07ns +1.26165e+09ns +6.33456e+06ns +0ns
+0ns +1.04915e+08ns +0ns +8.73452e+07ns +1.34702e+09ns +4.41108e+07ns +0ns
+0ns +1.17783e+08ns +0ns +6.03974e+07ns +1.48677e+09ns +7.0477e+07ns +0ns
+0ns +4.98478e+07ns +0ns +9.34806e+07ns +1.53806e+09ns +7.12897e+07ns +0ns
+0ns +4.56248e+07ns +0ns +8.85723e+07ns +1.61384e+09ns +8.49787e+07ns +0ns
+0ns +7.77039e+07ns +0ns +1.4046e+08ns +1.32356e+09ns +8.3903e+07ns +0ns
+0ns +7.71541e+07ns +0ns +7.7688e+07ns +1.28565e+09ns +9.4875e+07ns +0ns
+0ns +8.37596e+07ns +0ns +5.3784e+07ns +1.5048e+09ns +1.19201e+08ns +0ns
+0ns +7.36243e+07ns +0ns +1.11154e+07ns +1.81769e+09ns +1.20189e+08ns +0ns
+0ns +3.89476e+07ns +0ns +4.06368e+06ns +2.13209e+09ns +1.04285e+08ns +0ns
+0ns +3.93779e+07ns +0ns +1.67965e+07ns +2.22001e+09ns +9.37037e+07ns +0ns
+0ns +6.05727e+07ns +0ns +3.4358e+07ns +1.97567e+09ns +1.22428e+08ns +0ns
+0ns +5.29235e+07ns +0ns +7.9919e+07ns +1.65971e+09ns +1.53272e+08ns +0ns
+0ns +4.70431e+07ns +0ns +1.25886e+08ns +1.9313e+09ns +7.62936e+07ns +0ns
+0ns +2.76968e+07ns +0ns +1.83893e+08ns +2.01049e+09ns +8.62695e+07ns +0ns
+0ns +4.88996e+07ns +0ns +1.94292e+08ns +1.97818e+09ns +7.1712e+07ns +0ns
+0ns +6.75288e+07ns +0ns +1.49472e+08ns +1.82984e+09ns +9.54885e+07ns +0ns
+0ns +6.85407e+07ns +0ns +6.64292e+07ns +1.86532e+09ns +1.1893e+08ns +0ns
+0ns +8.28274e+07ns +0ns +2.3163e+07ns +2.17526e+09ns +1.16747e+08ns +0ns
+0ns +7.45805e+07ns +0ns +1.41273e+07ns +2.30677e+09ns +1.47567e+08ns +0ns
+0ns +4.43658e+07ns +0ns +4.65331e+06ns +2.38447e+09ns +1.45575e+08ns +0ns
+0ns +2.27885e+07ns +0ns +0ns +2.14695e+09ns +8.72337e+07ns +0ns
+0ns +4.98637e+07ns +0ns +3.31469e+06ns +1.95659e+09ns +5.54095e+07ns +0ns
+0ns +7.38474e+07ns +0ns +0ns +1.90503e+09ns +6.10747e+07ns +0ns
+0ns +7.87398e+07ns +0ns +0ns +1.84462e+09ns +2.47406e+07ns +0ns
+0ns +7.47e+07ns +0ns +262944ns +1.89924e+09ns +2.3402e+07ns +0ns
+0ns +7.09152e+07ns +0ns +175296ns +2.05947e+09ns +2.88521e+07ns +0ns
+0ns +5.62541e+07ns +0ns +0ns +1.98856e+09ns +9.65722e+06ns +0ns
+0ns +5.58636e+07ns +0ns +0ns +1.95087e+09ns +4.11149e+06ns +0ns
+0ns +6.35926e+07ns +0ns +0ns +2.1026e+09ns +1.55057e+07ns +0ns
+0ns +4.6326e+07ns +0ns +0ns +2.23152e+09ns +2.3904e+07ns +0ns
+0ns +4.29635e+07ns +0ns +0ns +2.3514e+09ns +2.18722e+07ns +0ns
+0ns +7.99509e+07ns +0ns +0ns +2.2649e+09ns +4.52423e+07ns +0ns
+0ns +6.97997e+07ns +0ns +0ns +2.43529e+09ns +3.68122e+06ns +0ns
+0ns +4.96247e+07ns +0ns +0ns +2.34025e+09ns +4.90829e+06ns +0ns
+0ns +7.03176e+07ns +0ns +6.5736e+06ns +2.40813e+09ns +621504ns +0ns
+0ns +6.93216e+07ns +0ns +0ns +2.17947e+09ns +4.86845e+06ns +0ns
+0ns +4.79514e+07ns +0ns +1.27488e+06ns +1.96653e+09ns +2.84458e+07ns +0ns
+0ns +6.52101e+07ns +0ns +1.91232e+06ns +2.07358e+09ns +7.1473e+07ns +0ns
+0ns +5.42143e+07ns +0ns +1.91232e+06ns +2.30271e+09ns +9.60941e+07ns +0ns
+0ns +5.78955e+07ns +0ns +0ns +2.40685e+09ns +9.48511e+07ns +0ns
+0ns +7.18873e+07ns +0ns +0ns +2.46073e+09ns +6.04054e+07ns +0ns
+0ns +3.67006e+07ns +0ns +0ns +2.48465e+09ns +3.93779e+07ns +0ns
+0ns +4.10511e+07ns +0ns +0ns +2.458e+09ns +8.45484e+07ns +0ns
+0ns +4.64694e+07ns +0ns +0ns +2.57199e+09ns +7.94808e+07ns +0ns
+0ns +3.46927e+07ns +0ns +0ns +2.6893e+09ns +6.76643e+07ns +0ns
+0ns +5.1792e+07ns +0ns +0ns +2.89041e+09ns +6.04771e+07ns +0ns
+0ns +5.85648e+07ns +0ns +0ns +3.28337e+09ns +1.68444e+07ns +0ns
+0ns +4.24535e+07ns +0ns +0ns +3.31678e+09ns +1.43424e+06ns +0ns
+0ns +4.10432e+07ns +0ns +0ns +3.25895e+09ns +6.95606e+06ns +0ns
+0ns +3.97763e+07ns +0ns +0ns +2.65092e+09ns +2.74896e+07ns +0ns
+0ns +3.04537e+07ns +0ns +0ns +2.46307e+09ns +6.88435e+07ns +0ns
+0ns +7.7194e+07ns +0ns +0ns +2.48382e+09ns +1.30874e+08ns +0ns
+0ns +8.84448e+07ns +0ns +0ns +2.61682e+09ns +1.29177e+08ns +0ns
+0ns +1.02261e+08ns +0ns +0ns +2.38636e+09ns +7.90266e+07ns +0ns
+0ns +9.85562e+07ns +0ns +0ns +2.44363e+09ns +7.70904e+07ns +0ns
+0ns +9.70741e+07ns +0ns +0ns +2.30707e+09ns +7.9935e+07ns +0ns
+0ns +8.85006e+07ns +0ns +0ns +2.25971e+09ns +1.0403e+08ns +0ns
+0ns +9.51379e+07ns +0ns +0ns +2.41803e+09ns +8.38791e+07ns +0ns
+0ns +9.81658e+07ns +0ns +0ns +2.49204e+09ns +5.62541e+07ns +0ns
+0ns +1.19902e+08ns +0ns +0ns +2.31936e+09ns +3.35612e+07ns +0ns
+0ns +1.54866e+08ns +0ns +0ns +2.0589e+09ns +1.22149e+07ns +0ns
+0ns +1.10699e+08ns +0ns +0ns +1.91877e+09ns +6.07958e+06ns +0ns
+0ns +9.03571e+07ns +0ns +0ns +1.75267e+09ns +2.04618e+07ns +0ns
+0ns +8.44767e+07ns +0ns +0ns +1.93807e+09ns +3.99675e+07ns +0ns
+0ns +8.57118e+07ns +0ns +0ns +2.16833e+09ns +6.71304e+07ns +0ns
+0ns +1.09305e+08ns +0ns +0ns +2.21337e+09ns +5.86445e+07ns +0ns
+0ns +1.05847e+08ns +0ns +0ns +2.22988e+09ns +5.3545e+07ns +0ns
+0ns +1.20883e+08ns +0ns +0ns +2.17589e+09ns +1.51551e+07ns +0ns
+0ns +1.04365e+08ns +0ns +908352ns +2.28216e+09ns +9.41818e+06ns +0ns
+0ns +9.07555e+07ns +0ns +0ns +2.45473e+09ns +2.66848e+07ns +0ns
+0ns +1.18891e+08ns +0ns +892416ns +2.36462e+09ns +3.24138e+07ns +0ns
+0ns +1.34819e+08ns +0ns +0ns +2.09655e+09ns +5.90668e+07ns +0ns
+0ns +1.60077e+08ns +0ns +0ns +2.05115e+09ns +4.83339e+07ns +0ns
+0ns +1.58412e+08ns +0ns +0ns +2.01044e+09ns +2.5657e+07ns +0ns
+0ns +1.71519e+08ns +0ns +0ns +2.22148e+09ns +0ns +0ns
+0ns +1.37878e+08ns +0ns +0ns +2.29596e+09ns +661344ns +0ns
+0ns +1.01959e+08ns +0ns +0ns +2.0279e+09ns +0ns +0ns
+0ns +7.2453e+07ns +0ns +0ns +1.95764e+09ns +0ns +0ns
+0ns +5.51306e+07ns +0ns +0ns +1.94324e+09ns +1.0964e+07ns +0ns
+0ns +4.1832e+07ns +0ns +0ns +2.02835e+09ns +3.94018e+07ns +0ns
+0ns +9.5616e+07ns +0ns +0ns +1.67637e+09ns +8.47237e+07ns +0ns
+0ns +6.02381e+07ns +0ns +0ns +1.6911e+09ns +1.194e+08ns +0ns
+0ns +8.9887e+07ns +0ns +0ns +1.55304e+09ns +9.46041e+07ns +0ns
+0ns +1.05114e+08ns +0ns +0ns +1.50294e+09ns +8.86838e+07ns +0ns
+0ns +6.02381e+07ns +0ns +0ns +1.37493e+09ns +1.35536e+08ns +0ns
+0ns +6.176e+07ns +0ns +0ns +1.37292e+09ns +1.69814e+08ns +0ns
+0ns +9.78869e+07ns +0ns +0ns +1.29233e+09ns +1.74133e+08ns +0ns
+0ns +7.70187e+07ns +0ns +0ns +1.47383e+09ns +1.91471e+08ns +0ns
+0ns +8.73452e+07ns +0ns +0ns +1.49876e+09ns +1.64539e+08ns +0ns
+0ns +1.0407e+08ns +0ns +0ns +1.57145e+09ns +1.08142e+08ns +0ns
+0ns +1.36731e+08ns +0ns +1.06931e+07ns +1.4073e+09ns +1.03464e+08ns +0ns
+0ns +1.1995e+08ns +0ns +4.68518e+06ns +1.52874e+09ns +1.23369e+08ns +0ns
+0ns +1.57974e+08ns +0ns +1.1713e+06ns +1.36948e+09ns +1.32269e+08ns +0ns
+0ns +1.21751e+08ns +0ns +8.24688e+06ns +1.4548e+09ns +1.13783e+08ns +0ns
+0ns +1.39886e+08ns +0ns +1.4948e+07ns +1.3784e+09ns +1.22835e+08ns +0ns
+0ns +9.64925e+07ns +0ns +3.47405e+06ns +1.76299e+09ns +1.15058e+08ns +0ns
+0ns +1.22149e+08ns +0ns +8.68512e+06ns +1.60793e+09ns +1.2399e+08ns +0ns
+0ns +1.32572e+08ns +0ns +1.12349e+06ns +1.84587e+09ns +1.20285e+08ns +0ns
+0ns +1.07186e+08ns +0ns +4.94016e+06ns +1.78506e+09ns +1.31185e+08ns +0ns
+0ns +1.14014e+08ns +0ns +183264ns +1.83344e+09ns +1.65153e+08ns +0ns
+0ns +1.05178e+08ns +0ns +1.28285e+06ns +1.78061e+09ns +1.7179e+08ns +0ns
+0ns +1.19568e+08ns +0ns +733056ns +1.87847e+09ns +1.11735e+08ns +0ns
+0ns +1.2442e+08ns +0ns +0ns +1.85963e+09ns +1.02978e+08ns +0ns
+0ns +1.52986e+08ns +0ns +0ns +1.81878e+09ns +7.60227e+07ns +0ns
+0ns +1.5101e+08ns +0ns +0ns +1.50316e+09ns +6.31066e+07ns +0ns
+0ns +1.41129e+08ns +0ns +0ns +1.32619e+09ns +6.36324e+07ns +0ns
+0ns +1.71169e+08ns +0ns +0ns +1.23942e+09ns +6.45089e+07ns +0ns
+0ns +6.88913e+07ns +0ns +0ns +1.26851e+09ns +8.00306e+07ns +0ns
+0ns +6.35846e+07ns +0ns +0ns +1.21609e+09ns +8.54966e+07ns +0ns
+0ns +5.01984e+07ns +0ns +0ns +1.0938e+09ns +1.13305e+08ns +0ns
+0ns +7.54968e+07ns +0ns +0ns +9.88271e+08ns +1.13209e+08ns +0ns
+0ns +9.10424e+07ns +0ns +0ns +8.87938e+08ns +1.43902e+08ns +0ns
+0ns +9.0134e+07ns +0ns +0ns +8.15445e+08ns +1.73607e+08ns +0ns
+0ns +1.16851e+08ns +0ns +3.82464e+06ns +8.68177e+08ns +1.15361e+08ns +0ns
+0ns +1.13855e+08ns +0ns +1.1952e+06ns +9.90359e+08ns +8.79348e+07ns +0ns
+0ns +1.16763e+08ns +0ns +1.7928e+06ns +1.01716e+09ns +6.71304e+07ns +0ns
+0ns +1.06835e+08ns +0ns +2.26291e+06ns +1.03863e+09ns +6.37759e+07ns +0ns
+0ns +1.22428e+08ns +0ns +0ns +9.96159e+08ns +7.07558e+07ns +0ns
+0ns +1.01273e+08ns +0ns +0ns +1.08751e+09ns +8.91619e+07ns +0ns
+0ns +7.22857e+07ns +0ns +0ns +1.22825e+09ns +7.11144e+07ns +0ns
+0ns +9.70263e+07ns +0ns +0ns +1.2442e+09ns +6.972e+07ns +0ns
+0ns +8.03174e+07ns +0ns +0ns +1.35923e+09ns +1.04126e+08ns +0ns
+0ns +1.27488e+08ns +0ns +0ns +1.11828e+09ns +9.15523e+07ns +0ns
+0ns +9.91299e+07ns +0ns +0ns +1.09767e+09ns +1.05441e+08ns +0ns
+0ns +7.87398e+07ns +0ns +0ns +1.18124e+09ns +1.23815e+08ns +0ns
+0ns +9.25563e+07ns +0ns +0ns +1.27552e+09ns +1.08142e+08ns +0ns
+0ns +1.43743e+08ns +0ns +0ns +1.08429e+09ns +1.07018e+08ns +0ns
+0ns +1.71344e+08ns +0ns +0ns +8.23142e+08ns +1.05273e+08ns +0ns
+0ns +1.61376e+08ns +0ns +1.10436e+07ns +8.46417e+08ns +9.12814e+07ns +0ns
+0ns +1.25775e+08ns +0ns +1.01114e+07ns +9.15045e+08ns +1.02134e+08ns +0ns
+0ns +1.19082e+08ns +0ns +1.11871e+07ns +9.37419e+08ns +1.30349e+08ns +0ns
+0ns +1.02907e+08ns +0ns +3.55771e+07ns +6.59248e+08ns +1.50954e+08ns +0ns
+0ns +1.04301e+08ns +0ns +2.89398e+07ns +6.82603e+08ns +1.37209e+08ns +0ns
+0ns +1.41273e+08ns +0ns +4.18161e+07ns +5.20932e+08ns +1.95025e+08ns +0ns
+0ns +1.27488e+08ns +0ns +2.77286e+06ns +5.42143e+08ns +1.4038e+08ns +0ns
+0ns +7.60307e+07ns +0ns +1.32588e+07ns +4.18089e+08ns +1.68523e+08ns +0ns
+0ns +6.54651e+07ns +0ns +7.88832e+06ns +3.6217e+08ns +2.06849e+08ns +0ns
+0ns +1.07209e+08ns +0ns +1.42229e+07ns +2.14738e+08ns +2.07041e+08ns +0ns
+0ns +9.9839e+07ns +0ns +1.93622e+07ns +1.0556e+08ns +2.33558e+08ns +0ns
+0ns +1.27408e+08ns +0ns +1.07648e+07ns +1.09002e+07ns +2.31917e+08ns +0ns
+0ns +8.20306e+07ns +0ns +1.15536e+06ns +0ns +1.23161e+08ns +0ns
+0ns +6.51384e+07ns +0ns +95616ns +2.37446e+07ns +6.49711e+07ns +0ns
+0ns +1.01417e+08ns +0ns +0ns +3.99595e+07ns +7.27319e+07ns +0ns
+0ns +1.33926e+08ns +0ns +0ns +8.15126e+07ns +5.90668e+07ns +0ns
+0ns +9.93928e+07ns +0ns +0ns +1.51647e+08ns +7.05566e+07ns +0ns
+0ns +7.90266e+07ns +0ns +0ns +2.22379e+08ns +1.09863e+08ns +0ns
+0ns +8.9138e+07ns +0ns +1.31472e+06ns +2.26482e+08ns +1.85447e+08ns +0ns
+0ns +1.21751e+08ns +0ns +5.29872e+06ns +2.39279e+08ns +1.8728e+08ns +0ns
+0ns +1.29719e+08ns +0ns +1.20078e+07ns +2.4363e+08ns +2.04618e+08ns +0ns
+0ns +1.40476e+08ns +0ns +1.75933e+07ns +2.36411e+08ns +1.85224e+08ns +0ns
+0ns +1.16293e+08ns +0ns +1.5697e+07ns +2.76904e+08ns +1.83184e+08ns +0ns
+0ns +1.09178e+08ns +0ns +1.45018e+07ns +3.26019e+08ns +1.68236e+08ns +0ns
+0ns +9.5106e+07ns +0ns +1.45018e+07ns +3.10832e+08ns +1.68236e+08ns +0ns
+0ns +1.55782e+08ns +0ns +2.21112e+07ns +3.01844e+08ns +1.39384e+08ns +0ns
+0ns +1.32906e+08ns +0ns +1.02787e+07ns +3.39915e+08ns +1.21201e+08ns +0ns
+0ns +8.94966e+07ns +0ns +7.25088e+06ns +3.91771e+08ns +1.25743e+08ns +0ns
+0ns +7.92019e+07ns +0ns +2.3904e+06ns +4.06942e+08ns +1.42691e+08ns +0ns
+0ns +6.19114e+07ns +0ns +0ns +3.9977e+08ns +1.66531e+08ns +0ns
+0ns +4.70909e+07ns +0ns +0ns +3.68815e+08ns +1.88889e+08ns +0ns
+0ns +4.02942e+07ns +0ns +0ns +3.72942e+08ns +2.18769e+08ns +0ns
+0ns +7.23893e+07ns +0ns +1.57766e+06ns +3.61524e+08ns +1.75551e+08ns +0ns
+0ns +3.19915e+07ns +0ns +1.22707e+06ns +4.36248e+08ns +1.87599e+08ns +0ns
+0ns +3.48998e+07ns +0ns +1.57766e+06ns +4.68136e+08ns +1.94419e+08ns +0ns
+0ns +3.94416e+07ns +0ns +7.64928e+06ns +4.57809e+08ns +1.74834e+08ns +0ns
+0ns +5.54573e+07ns +0ns +2.05096e+07ns +4.90988e+08ns +1.62587e+08ns +0ns
+0ns +3.98002e+07ns +0ns +4.99594e+07ns +5.28159e+08ns +1.35177e+08ns +0ns
+0ns +4.1585e+07ns +0ns +6.53376e+07ns +4.3773e+08ns +1.80555e+08ns +0ns
+0ns +6.52101e+07ns +0ns +4.82861e+07ns +5.00311e+08ns +1.69049e+08ns +0ns
+0ns +9.49228e+07ns +0ns +2.66928e+07ns +4.30702e+08ns +2.09973e+08ns +0ns
+0ns +1.01225e+08ns +0ns +1.14899e+07ns +4.59626e+08ns +1.77001e+08ns +0ns
+0ns +9.52017e+07ns +0ns +9.11539e+06ns +4.55013e+08ns +1.75121e+08ns +0ns
+0ns +1.06492e+08ns +0ns +2.27088e+06ns +4.85347e+08ns +1.52986e+08ns +0ns
