+0ns +9.74008e+07ns +0ns +2.18642e+07ns +1.01723e+09ns +1.70316e+08ns +0ns
+0ns +1.1297e+08ns +0ns +1.12827e+07ns +9.82662e+08ns +1.4995e+08ns +0ns
+0ns +9.33531e+07ns +0ns +1.63663e+07ns +1.10379e+09ns +1.34245e+08ns +0ns
+0ns +8.91938e+07ns +0ns +2.77047e+07ns +1.09409e+09ns +1.41559e+08ns +0ns
+0ns +1.20572e+08ns +0ns +3.00075e+07ns +1.11608e+09ns +1.20755e+08ns +0ns
+0ns +1.15313e+08ns +0ns +1.77368e+07ns +1.17152e+09ns +1.15735e+08ns +0ns
+0ns +1.26213e+08ns +0ns +1.78563e+07ns +1.13332e+09ns +1.05719e+08ns +0ns
+0ns +1.47663e+08ns +0ns +3.26369e+07ns +1.20071e+09ns +7.93453e+07ns +0ns
+0ns +9.17356e+07ns +0ns +5.31466e+07ns +1.2453e+09ns +6.71384e+07ns +0ns
+0ns +9.63809e+07ns +0ns +5.92819e+07ns +1.22083e+09ns +1.32619e+08ns +0ns
+0ns +1.27169e+08ns +0ns +9.52017e+07ns +1.11507e+09ns +1.07855e+08ns +0ns
+0ns +1.13305e+08ns +0ns +5.72262e+07ns +1.18432e+09ns +1.21639e+08ns +0ns
+0ns +1.40221e+08ns +0ns +1.11225e+08ns +1.2867e+09ns +6.44452e+07ns +0ns
+0ns +1.21169e+08ns +0ns +1.33958e+08ns +1.36093e+09ns +1.67886e+07ns +0ns
+0ns +1.15177e+08ns +0ns +1.37663e+08ns +1.46214e+09ns +1.05974e+07ns +0ns
+0ns +1.59559e+08ns +0ns +7.47717e+07ns +1.38285e+09ns +8.82058e+06ns +0ns
+0ns +1.63726e+08ns +0ns +7.29391e+07ns +1.20116e+09ns +382464ns +0ns
+0ns +1.20197e+08ns +0ns +8.87954e+07ns +1.24171e+09ns +1.27488e+07ns +0ns
+0ns +1.18221e+08ns +0ns +8.59747e+07ns +1.36109e+09ns +5.5537e+07ns +0ns
+0ns +1.38834e+08ns +0ns +5.63178e+07ns +1.55987e+09ns +8.36321e+07ns +0ns
+0ns +1.02245e+08ns +0ns +9.52017e+07ns +1.53516e+09ns +9.22694e+07ns +0ns
+0ns +1.33942e+08ns +0ns +1.05305e+08ns +1.47701e+09ns +1.1101e+08ns +0ns
+0ns +1.45496e+08ns +0ns +1.18524e+08ns +1.33313e+09ns +9.52017e+07ns +0ns
+0ns +1.37368e+08ns +0ns +7.09232e+07ns +1.3707e+09ns +1.18062e+08ns +0ns
+0ns +1.32317e+08ns +0ns +6.66125e+07ns +1.54778e+09ns +1.30516e+08ns +0ns
+0ns +1.36412e+08ns +0ns +1.6446e+07ns +1.88696e+09ns +1.2058e+08ns +0ns
+0ns +9.71459e+07ns +0ns +4.81267e+06ns +2.17416e+09ns +1.23536e+08ns +0ns
+0ns +9.59746e+07ns +0ns +1.74738e+07ns +2.22671e+09ns +1.0505e+08ns +0ns
+0ns +1.14046e+08ns +0ns +4.10511e+07ns +1.93128e+09ns +1.35775e+08ns +0ns
+0ns +8.06441e+07ns +0ns +9.611e+07ns +1.74965e+09ns +1.56691e+08ns +0ns
+0ns +9.78869e+07ns +0ns +1.4438e+08ns +1.83784e+09ns +1.05966e+08ns +0ns
+0ns +6.84132e+07ns +0ns +1.92427e+08ns +2.01379e+09ns +9.01181e+07ns +0ns
+0ns +1.04158e+08ns +0ns +1.91367e+08ns +2.0124e+09ns +7.83095e+07ns +0ns
+0ns +1.08094e+08ns +0ns +1.35679e+08ns +1.88634e+09ns +1.0913e+08ns +0ns
+0ns +1.1101e+08ns +0ns +4.94414e+07ns +1.9826e+09ns +1.47583e+08ns +0ns
+0ns +1.25576e+08ns +0ns +1.96332e+07ns +2.20612e+09ns +1.47918e+08ns +0ns
+0ns +1.10723e+08ns +0ns +1.74499e+07ns +2.33499e+09ns +1.56332e+08ns +0ns
+0ns +7.89788e+07ns +0ns +0ns +2.44184e+09ns +1.31329e+08ns +0ns
+0ns +6.44292e+07ns +0ns +3.34656e+06ns +2.06435e+09ns +8.43333e+07ns +0ns
+0ns +9.23093e+07ns +0ns +1.55376e+06ns +1.98996e+09ns +8.41102e+07ns +0ns
+0ns +1.09385e+08ns +0ns +0ns +1.84981e+09ns +7.47e+07ns +0ns
+0ns +1.10158e+08ns +0ns +0ns +1.80011e+09ns +2.46689e+07ns +0ns
+0ns +1.09966e+08ns +0ns +262944ns +1.97172e+09ns +2.9641e+07ns +0ns
+0ns +1.04986e+08ns +0ns +0ns +2.07072e+09ns +5.2039e+07ns +0ns
+0ns +8.71938e+07ns +0ns +0ns +2.06516e+09ns +3.58401e+07ns +0ns
+0ns +8.75604e+07ns +0ns +0ns +1.993e+09ns +3.18401e+07ns +0ns
+0ns +1.03855e+08ns +0ns +0ns +2.16398e+09ns +3.89635e+07ns +0ns
+0ns +6.50508e+07ns +0ns +0ns +2.3804e+09ns +3.56966e+07ns +0ns
+0ns +9.10264e+07ns +0ns +0ns +2.43402e+09ns +4.19515e+07ns +0ns
+0ns +1.12054e+08ns +0ns +0ns +2.36506e+09ns +5.46525e+07ns +0ns
+0ns +1.07903e+08ns +0ns +0ns +2.39905e+09ns +2.27885e+07ns +0ns
+0ns +9.37356e+07ns +0ns +0ns +2.29923e+09ns +2.37526e+07ns +0ns
+0ns +1.36922e+08ns +0ns +3.82464e+06ns +2.31646e+09ns +1.4701e+07ns +0ns
+0ns +1.11233e+08ns +0ns +0ns +2.12669e+09ns +3.81508e+07ns +0ns
+0ns +1.12803e+08ns +0ns +0ns +1.90341e+09ns +7.74091e+07ns +0ns
+0ns +1.14094e+08ns +0ns +3.82464e+06ns +2.10092e+09ns +9.94406e+07ns +0ns
+0ns +1.16835e+08ns +0ns +0ns +2.31415e+09ns +1.27408e+08ns +0ns
+0ns +1.07727e+08ns +0ns +0ns +2.55782e+09ns +9.59746e+07ns +0ns
+0ns +1.17448e+08ns +0ns +0ns +2.51365e+09ns +8.11063e+07ns +0ns
+0ns +1.01305e+08ns +0ns +0ns +2.58766e+09ns +7.1712e+07ns +0ns
+0ns +1.04078e+08ns +0ns +0ns +2.37889e+09ns +1.13783e+08ns +0ns
+0ns +1.03233e+08ns +0ns +0ns +2.52245e+09ns +1.18755e+08ns +0ns
+0ns +1.14596e+08ns +0ns +0ns +2.642e+09ns +7.7688e+07ns +0ns
+0ns +1.35074e+08ns +0ns +0ns +2.96236e+09ns +6.5736e+07ns +0ns
+0ns +1.31663e+08ns +0ns +0ns +3.38481e+09ns +2.69956e+07ns +0ns
+0ns +1.4944e+08ns +0ns +0ns +3.44122e+09ns +3.53779e+06ns +0ns
+0ns +1.33448e+08ns +0ns +0ns +3.28745e+09ns +1.13942e+07ns +0ns
+0ns +1.18301e+08ns +0ns +0ns +2.82286e+09ns +5.33537e+07ns +0ns
+0ns +1.2313e+08ns +0ns +0ns +2.46814e+09ns +8.86838e+07ns +0ns
+0ns +1.76953e+08ns +0ns +0ns +2.43097e+09ns +1.40556e+08ns +0ns
+0ns +1.63854e+08ns +0ns +0ns +2.65048e+09ns +1.28364e+08ns +0ns
+0ns +1.69862e+08ns +0ns +0ns +2.5429e+09ns +9.04527e+07ns +0ns
+0ns +1.49424e+08ns +0ns +0ns +2.62735e+09ns +7.33056e+07ns +0ns
+0ns +1.03863e+08ns +0ns +0ns +2.59298e+09ns +6.34173e+07ns +0ns
+0ns +8.48034e+07ns +0ns +0ns +2.53334e+09ns +1.12158e+08ns +0ns
+0ns +1.07608e+08ns +0ns +0ns +2.63243e+09ns +9.57116e+07ns +0ns
+0ns +1.20157e+08ns +0ns +0ns +2.6888e+09ns +4.6055e+07ns +0ns
+0ns +1.54221e+08ns +0ns +0ns +2.47496e+09ns +2.77844e+07ns +0ns
+0ns +1.54898e+08ns +0ns +0ns +2.20351e+09ns +2.28761e+07ns +0ns
+0ns +1.28125e+08ns +0ns +0ns +2.15797e+09ns +1.80555e+07ns +0ns
+0ns +1.17926e+08ns +0ns +0ns +1.8485e+09ns +5.20629e+07ns +0ns
+0ns +9.37515e+07ns +0ns +0ns +2.10154e+09ns +8.64209e+07ns +0ns
+0ns +1.05496e+08ns +0ns +0ns +2.18371e+09ns +1.16452e+08ns +0ns
+0ns +1.54468e+08ns +0ns +0ns +2.29469e+09ns +8.78233e+07ns +0ns
+0ns +1.44954e+08ns +0ns +1.13942e+06ns +2.13927e+09ns +7.023e+07ns +0ns
+0ns +1.57264e+08ns +0ns +302784ns +2.24975e+09ns +3.50114e+07ns +0ns
+0ns +1.27329e+08ns +0ns +302784ns +2.37606e+09ns +3.98002e+07ns +0ns
+0ns +1.31576e+08ns +0ns +302784ns +2.34809e+09ns +6.73137e+07ns +0ns
+0ns +1.55727e+08ns +0ns +0ns +2.37836e+09ns +7.58235e+07ns +0ns
+0ns +1.73471e+08ns +0ns +0ns +2.11391e+09ns +7.54092e+07ns +0ns
+0ns +1.37783e+08ns +0ns +0ns +2.15195e+09ns +7.18873e+07ns +0ns
+0ns +1.54667e+08ns +0ns +0ns +2.08166e+09ns +4.2581e+07ns +0ns
+0ns +1.74914e+08ns +0ns +0ns +2.31709e+09ns +1.58723e+07ns +0ns
+0ns +1.28835e+08ns +0ns +0ns +2.29517e+09ns +2.37446e+06ns +0ns
+0ns +1.13329e+08ns +0ns +0ns +2.30315e+09ns +0ns +0ns
+0ns +9.12734e+07ns +0ns +0ns +2.2491e+09ns +1.14739e+06ns +0ns
+0ns +8.64209e+07ns +0ns +0ns +2.14431e+09ns +6.50986e+06ns +0ns
+0ns +8.55763e+07ns +0ns +0ns +2.15034e+09ns +3.53779e+07ns +0ns
+0ns +1.15058e+08ns +0ns +0ns +1.82933e+09ns +8.70106e+07ns +0ns
+0ns +9.06519e+07ns +0ns +0ns +1.81192e+09ns +1.32962e+08ns +0ns
+0ns +1.39791e+08ns +0ns +0ns +1.56283e+09ns +1.07855e+08ns +0ns
+0ns +1.06532e+08ns +0ns +0ns +1.66168e+09ns +1.04413e+08ns +0ns
+0ns +8.65325e+07ns +0ns +0ns +1.40696e+09ns +1.45934e+08ns +0ns
+0ns +1.04158e+08ns +0ns +0ns +1.18291e+09ns +1.78396e+08ns +0ns
+0ns +1.24715e+08ns +0ns +0ns +1.23345e+09ns +2.04363e+08ns +0ns
+0ns +7.74171e+07ns +0ns +0ns +1.37904e+09ns +2.21375e+08ns +0ns
+0ns +1.14357e+08ns +0ns +0ns +1.38127e+09ns +1.87407e+08ns +0ns
+0ns +1.21289e+08ns +0ns +2.80474e+06ns +1.38777e+09ns +1.28484e+08ns +0ns
+0ns +1.43783e+08ns +0ns +7.38634e+06ns +1.30149e+09ns +1.28141e+08ns +0ns
+0ns +1.34309e+08ns +0ns +884448ns +1.43481e+09ns +1.48014e+08ns +0ns
+0ns +1.69862e+08ns +0ns +0ns +1.23667e+09ns +1.49878e+08ns +0ns
+0ns +1.23982e+08ns +0ns +4.51786e+06ns +1.35163e+09ns +1.30022e+08ns +0ns
+0ns +1.53368e+08ns +0ns +1.88284e+07ns +1.34799e+09ns +1.25058e+08ns +0ns
+0ns +1.08397e+08ns +0ns +0ns +1.66104e+09ns +1.4493e+08ns +0ns
+0ns +1.43806e+08ns +0ns +3.47405e+06ns +1.46936e+09ns +1.35536e+08ns +0ns
+0ns +1.35249e+08ns +0ns +0ns +1.6374e+09ns +1.29695e+08ns +0ns
+0ns +9.81658e+07ns +0ns +4.70112e+06ns +1.68674e+09ns +1.39647e+08ns +0ns
+0ns +1.30117e+08ns +0ns +733056ns +1.72161e+09ns +1.72364e+08ns +0ns
+0ns +1.1615e+08ns +0ns +549792ns +1.73575e+09ns +1.82858e+08ns +0ns
+0ns +1.06588e+08ns +0ns +1.09958e+06ns +1.92451e+09ns +1.33966e+08ns +0ns
+0ns +1.1211e+08ns +0ns +0ns +1.96701e+09ns +1.19807e+08ns +0ns
+0ns +1.7179e+08ns +0ns +0ns +1.86277e+09ns +8.61819e+07ns +0ns
+0ns +1.64762e+08ns +0ns +0ns +1.49876e+09ns +6.32261e+07ns +0ns
+0ns +1.59161e+08ns +0ns +0ns +1.45416e+09ns +6.61663e+07ns +0ns
+0ns +1.37536e+08ns +0ns +0ns +1.42538e+09ns +8.29548e+07ns +0ns
+0ns +8.26122e+07ns +0ns +0ns +1.46465e+09ns +8.43811e+07ns +0ns
+0ns +5.29235e+07ns +0ns +0ns +1.31013e+09ns +1.09672e+08ns +0ns
+0ns +6.65248e+07ns +0ns +0ns +1.25929e+09ns +1.26532e+08ns +0ns
+0ns +6.76244e+07ns +0ns +0ns +1.1318e+09ns +1.42348e+08ns +0ns
+0ns +8.11063e+07ns +0ns +0ns +1.02194e+09ns +1.50237e+08ns +0ns
+0ns +9.82454e+07ns +0ns +0ns +9.34248e+08ns +1.72539e+08ns +0ns
+0ns +1.24118e+08ns +0ns +3.82464e+06ns +9.89498e+08ns +1.20875e+08ns +0ns
+0ns +1.21871e+08ns +0ns +1.1952e+06ns +1.04859e+09ns +9.2867e+07ns +0ns
+0ns +1.1015e+08ns +0ns +3.5856e+06ns +1.15083e+09ns +7.87956e+07ns +0ns
+0ns +1.19042e+08ns +0ns +2.1912e+06ns +1.15851e+09ns +7.2716e+07ns +0ns
+0ns +1.38595e+08ns +0ns +0ns +1.08682e+09ns +8.9879e+07ns +0ns
+0ns +8.92416e+07ns +0ns +0ns +1.17875e+09ns +1.05974e+08ns +0ns
+0ns +1.03217e+08ns +0ns +0ns +1.35192e+09ns +7.87557e+07ns +0ns
+0ns +9.7608e+07ns +0ns +0ns +1.37706e+09ns +9.59746e+07ns +0ns
+0ns +1.02907e+08ns +0ns +0ns +1.45034e+09ns +1.17281e+08ns +0ns
+0ns +1.36707e+08ns +0ns +0ns +1.24301e+09ns +1.14978e+08ns +0ns
+0ns +1.07855e+08ns +0ns +0ns +1.23733e+09ns +1.34595e+08ns +0ns
+0ns +9.69865e+07ns +0ns +0ns +1.34098e+09ns +1.46866e+08ns +0ns
+0ns +1.32683e+08ns +0ns +0ns +1.34632e+09ns +1.21528e+08ns +0ns
+0ns +1.61639e+08ns +0ns +0ns +1.18139e+09ns +1.16333e+08ns +0ns
+0ns +1.82866e+08ns +0ns +0ns +9.0636e+08ns +1.34978e+08ns +0ns
+0ns +1.55503e+08ns +0ns +1.05178e+07ns +1.00963e+09ns +9.36081e+07ns +0ns
+0ns +1.17847e+08ns +0ns +1.23584e+07ns +1.01831e+09ns +1.26755e+08ns +0ns
+0ns +8.32178e+07ns +0ns +1.11871e+07ns +1.10994e+09ns +1.56173e+08ns +0ns
+0ns +4.79514e+07ns +0ns +3.74815e+07ns +8.80894e+08ns +1.75551e+08ns +0ns
+0ns +7.60944e+07ns +0ns +2.33303e+07ns +9.24655e+08ns +1.64579e+08ns +0ns
+0ns +8.12099e+07ns +0ns +4.2071e+07ns +7.37582e+08ns +1.89941e+08ns +0ns
+0ns +7.02937e+07ns +0ns +2.3904e+06ns +7.77517e+08ns +1.69097e+08ns +0ns
+0ns +2.66928e+07ns +0ns +1.81431e+07ns +6.42237e+08ns +1.92762e+08ns +0ns
+0ns +3.69317e+07ns +0ns +1.00078e+07ns +5.97608e+08ns +2.39701e+08ns +0ns
+0ns +6.94013e+07ns +0ns +1.36731e+07ns +4.32981e+08ns +2.34068e+08ns +0ns
+0ns +6.85407e+07ns +0ns +2.12985e+07ns +3.09127e+08ns +2.68147e+08ns +0ns
+0ns +8.9887e+07ns +0ns +9.41818e+06ns +2.16793e+08ns +2.39279e+08ns +0ns
+0ns +8.94249e+07ns +0ns +2.23104e+06ns +1.56563e+08ns +1.83623e+08ns +0ns
+0ns +1.03743e+08ns +0ns +645408ns +6.78874e+07ns +1.38834e+08ns +0ns
+0ns +8.58393e+07ns +0ns +0ns +0ns +1.2693e+08ns +0ns
+0ns +4.68678e+07ns +0ns +0ns +3.28282e+06ns +6.21504e+07ns +0ns
+0ns +3.12346e+06ns +0ns +0ns +0ns +3.45492e+07ns +0ns
+0ns +1.27488e+06ns +0ns +0ns +0ns +3.54974e+07ns +0ns
+0ns +0ns +0ns +0ns +0ns +0ns +0ns
+0ns +0ns +0ns +0ns +0ns +0ns +0ns
+0ns +0ns +0ns +0ns +0ns +0ns +0ns
+0ns +0ns +0ns +0ns +0ns +0ns +0ns
+0ns +0ns +0ns +0ns +5.0039e+06ns +1.00397e+06ns +0ns
+0ns +0ns +0ns +1.27169e+07ns +741024ns +4.7808e+06ns +0ns
+0ns +4.01587e+06ns +0ns +3.39676e+07ns +8.03174e+06ns +3.58401e+07ns +0ns
+0ns +4.36168e+07ns +0ns +4.53778e+07ns +3.55532e+07ns +6.4254e+07ns +0ns
+0ns +7.63972e+07ns +0ns +1.6446e+07ns +1.0199e+08ns +1.02405e+08ns +0ns
+0ns +9.23651e+07ns +0ns +6.5975e+06ns +1.82866e+08ns +1.50595e+08ns +0ns
+0ns +7.78633e+07ns +0ns +557760ns +2.53223e+08ns +1.73192e+08ns +0ns
+0ns +1.03186e+08ns +0ns +0ns +3.06202e+08ns +1.80555e+08ns +0ns
+0ns +1.01496e+08ns +0ns +0ns +2.85382e+08ns +2.24889e+08ns +0ns
+0ns +9.34646e+07ns +0ns +0ns +3.44696e+08ns +2.2865e+08ns +0ns
+0ns +1.22022e+08ns +0ns +876480ns +3.71516e+08ns +2.06993e+08ns +0ns
+0ns +7.05646e+07ns +0ns +1.22707e+06ns +4.35053e+08ns +2.16873e+08ns +0ns
+0ns +8.58154e+07ns +0ns +1.05178e+06ns +5.21171e+08ns +2.32028e+08ns +0ns
+0ns +7.29311e+07ns +0ns +6.11942e+06ns +6.0913e+08ns +1.85814e+08ns +0ns
+0ns +7.78713e+07ns +0ns +2.25893e+07ns +6.93168e+08ns +1.79312e+08ns +0ns
+0ns +6.46364e+07ns +0ns +4.86048e+07ns +7.21239e+08ns +1.56205e+08ns +0ns
+0ns +6.35448e+07ns +0ns +5.3035e+07ns +7.18714e+08ns +1.95567e+08ns +0ns
+0ns +8.05565e+07ns +0ns +3.78639e+07ns +8.31732e+08ns +1.90403e+08ns +0ns
+0ns +1.06134e+08ns +0ns +2.40952e+07ns +6.74571e+08ns +2.26331e+08ns +0ns
+0ns +8.70106e+07ns +0ns +1.24938e+07ns +6.39655e+08ns +2.11407e+08ns +0ns
+0ns +1.13225e+08ns +0ns +8.03174e+06ns +5.02271e+08ns +2.04029e+08ns +0ns
+0ns +1.10803e+08ns +0ns +1.51392e+06ns +5.64453e+08ns +1.77583e+08ns +0ns
+0ns +4.79514e+07ns +0ns +1.97447e+07ns +5.73027e+08ns +2.06084e+08ns +0ns
+0ns +7.87557e+07ns +0ns +4.60869e+07ns +4.43977e+08ns +2.21152e+08ns +0ns
+0ns +9.45483e+07ns +0ns +6.79511e+07ns +4.22838e+08ns +2.74179e+08ns +0ns
