1.86869 3 386 321
1.87108 3 322 321
1.87347 3 321 267
1.87586 3 267 267
1.87825 3 267 267
1.88064 3 268 219
1.88303 3 219 219
1.88542 3 219 189
1.88781 3 189 175
1.8902 3 176 169
1.89259 3 169 169
1.89498 3 169 153
1.89737 3 153 146
1.89976 3 146 138
1.90215 3 139 136
1.90454 3 136 127
1.90693 3 127 127
1.90932 3 127 121
1.91171 3 122 113
1.91411 3 113 111
1.9165 3 111 107
1.91889 3 107 103
1.92128 3 104 101
1.92367 3 101 97
1.92606 3 97 94
1.92845 3 94 91
1.93084 3 92 89
1.93323 3 89 87
1.93562 3 87 87
1.93801 3 87 83
1.9404 3 84 83
1.94279 3 83 78
1.94518 3 78 78
1.94757 3 78 74
1.94996 3 74 73
1.95235 3 74 71
1.95474 3 71 70
1.95713 3 70 70
1.95952 3 70 67
1.96191 3 68 67
1.9643 3 67 65
1.96669 3 65 63
1.96908 3 63 63
1.97147 3 63 61
1.97387 3 62 59
1.97626 3 59 58
1.97865 3 58 58
1.98104 3 58 56
1.98343 3 56 56
1.98582 3 57 56
1.98821 3 56 56
1.9906 3 56 53
1.99299 3 53 52
1.99538 3 52 52
1.99777 3 52 51
2.00016 3 52 50
2.00255 3 50 49
2.00494 3 50 48
2.00733 3 50 48
2.00972 3 50 48
2.01211 3 50 46
2.0145 3 51 45
2.01689 3 50 45
2.01928 3 50 45
2.02167 3 50 44
2.02406 3 50 43
2.02645 3 50 42
2.02884 3 50 42
2.03123 3 50 42
2.03363 3 51 41
2.03602 3 50 40
2.03841 3 50 40
2.0408 3 50 40
2.04319 3 50 40
2.04558 3 50 39
2.04797 3 50 38
2.05036 3 51 38
2.05275 3 50 38
2.05514 3 50 38
2.05753 3 50 36
2.05992 3 50 36
2.06231 3 50 36
2.0647 3 50 36
2.06709 3 50 35
2.06948 3 50 34
2.07187 3 51 34
2.07426 3 50 34
2.07665 3 50 33
2.07904 3 50 33
2.08143 3 50 33
2.08382 3 50 32
2.08621 3 50 32
2.0886 3 50 32
2.09099 3 50 32
2.09339 3 51 31
2.09578 3 50 31
2.09817 3 50 31
2.10056 3 50 30
2.10295 3 50 30
2.10534 3 50 30
2.10773 3 50 29
2.11012 3 50 29
2.11251 3 50 29
2.1149 3 50 29
2.11729 3 50 30
2.11968 3 51 31
2.12207 3 50 31
2.12446 3 50 32
2.12685 3 50 32
2.12924 3 50 32
2.13163 3 50 32
2.13402 3 50 31
2.13641 3 50 31
2.1388 3 50 31
2.14119 3 50 31
2.14358 3 51 31
2.14597 3 50 31
2.14836 3 50 31
2.15075 3 50 31
2.15315 3 50 31
