11.8777 1 1387 1153
11.8783 1 1153 1153
11.8801 1 1154 1153
11.8825 1 1153 1153
11.8845 1 1153 843
11.8849 1 843 843
11.8873 1 843 707
11.8897 1 707 685
11.8907 1 686 626
11.8921 1 626 592
11.8945 1 592 548
11.8969 1 548 548
11.8969 1 548 548
11.8993 1 548 498
11.9016 1 499 447
11.9032 1 447 430
11.904 1 430 422
11.9064 1 422 406
11.9088 1 406 378
11.9094 1 378 372
11.9112 1 373 359
11.9136 1 359 348
11.9156 1 348 332
11.916 1 332 332
11.9184 1 332 313
11.9208 1 314 313
11.9218 1 313 292
11.9232 1 292 292
11.9255 1 292 278
11.9279 1 278 274
11.9281 1 274 274
11.9303 1 275 274
11.9327 1 274 274
11.9343 1 274 274
11.9351 1 274 274
11.9375 1 274 274
11.9399 1 274 274
11.9405 1 275 274
11.9423 1 274 264
11.9447 1 264 264
11.9468 1 264 244
11.9471 1 244 244
11.9495 1 244 244
11.9517 1 245 231
11.9518 1 231 231
11.9542 1 231 231
11.9566 1 231 231
11.9567 1 231 231
11.959 1 231 209
11.9614 1 210 203
11.9617 1 203 201
11.9638 1 201 201
11.9662 1 201 196
11.9667 1 196 191
11.9686 1 191 191
11.971 1 192 183
11.9717 1 183 181
11.9766 1 181 174
11.9766 1 174 174
11.979 1 174 169
11.9813 1 170 165
11.9816 1 165 165
11.9837 1 165 161
11.9861 1 161 159
11.9866 1 159 157
11.9885 1 157 157
11.9909 1 158 151
11.9916 1 151 150
11.9933 1 150 148
11.9957 1 148 145
11.9981 1 145 143
12.0005 1 143 141
12.0015 1 141 138
12.0029 1 139 138
12.0053 1 138 136
12.0065 1 136 133
12.0077 1 133 133
12.01 1 133 132
12.0115 1 132 129
12.0124 1 129 129
12.0148 1 130 126
12.0172 1 126 123
12.0196 1 123 122
12.0198 1 122 121
12.022 1 121 121
12.0244 1 121 118
12.0268 1 118 116
12.0281 1 116 115
12.0292 1 116 115
12.0316 1 115 112
12.0339 1 112 111
12.0363 1 111 109
12.9039 1 194 191
12.9057 1 192 188
12.908 1 188 186
12.9088 1 186 186
12.9104 1 186 183
12.9128 1 183 180
12.9137 1 180 180
12.9152 1 181 180
12.9176 1 180 180
12.9185 1 180 180
12.92 1 180 174
12.9224 1 174 174
12.9234 1 174 168
12.9248 1 169 166
12.9272 1 166 164
12.9282 1 164 164
12.9296 1 164 159
12.932 1 159 156
12.9331 1 156 155
12.9343 1 155 153
12.9367 1 154 150
12.938 1 150 147
12.9391 1 147 146
12.9415 1 146 145
12.9428 1 145 145
12.9439 1 145 141
12.9463 1 142 140
12.9477 1 140 137
12.9487 1 137 136
12.9511 1 136 136
12.9526 1 136 132
12.9535 1 132 131
12.9559 1 131 129
12.9574 1 129 129
12.9582 1 129 129
12.9606 1 130 125
12.9623 1 125 125
12.963 1 125 122
12.9654 1 122 120
12.9671 1 120 118
12.9678 1 118 118
12.9702 1 118 116
12.972 1 116 115
12.9726 1 115 115
13.5596 1 173 173
13.5606 1 173 170
13.5629 1 170 166
13.563 1 166 166
13.5654 1 167 163
13.5662 1 163 161
13.5695 1 161 156
13.5702 1 156 156
13.5726 1 156 153
13.5728 1 153 153
13.575 1 153 149
13.5761 1 150 147
13.5774 1 147 146
13.5794 1 146 146
13.5797 1 146 146
13.5821 1 146 146
13.5845 1 146 139
13.596 1 140 137
13.5965 1 137 137
13.5989 1 137 137
13.6013 1 138 134
13.6015 1 134 133
13.6037 1 133 132
13.606 1 132 130
13.607 1 130 129
13.6084 1 129 127
13.6156 1 128 127
13.6181 1 127 127
