-nan -nan
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.941
0.900 0.499
0.894 0.499
0.900 0.846
0.902 0.894
0.900 0.667
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.546
0.902 0.499
0.900 0.499
0.894 0.624
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.640
0.894 0.499
0.900 0.500
0.902 0.713
0.900 0.681
0.900 0.900
0.902 0.902
0.900 0.900
0.894 0.897
0.900 0.900
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.909
0.900 0.500
0.903 0.499
0.900 0.632
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.946
0.900 0.499
0.894 0.499
0.900 0.708
0.902 0.999
0.900 0.667
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.999
0.900 0.499
0.902 0.499
0.900 0.796
0.894 0.664
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.997
0.900 0.500
0.894 0.499
0.900 0.708
0.902 0.998
0.900 0.681
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.900 0.900
0.894 0.897
0.900 0.900
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.963
0.903 0.499
0.900 0.500
0.903 0.796
0.900 0.677
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.952
0.902 0.499
0.900 0.499
0.894 0.852
0.900 0.888
0.902 0.665
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.903
0.902 0.499
0.900 0.499
0.902 0.499
0.900 0.623
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.546
0.900 0.500
0.894 0.499
0.900 0.708
0.902 0.678
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.862
0.900 0.499
0.902 0.500
0.900 0.630
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.900 0.900
0.902 0.900
0.900 0.900
0.902 0.903
0.900 0.900
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.909
0.902 0.499
0.900 0.499
0.894 0.713
0.900 0.998
0.902 0.665
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.997
0.902 0.499
0.900 0.499
0.902 0.796
0.900 0.662
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 1.000
0.903 0.499
0.900 0.500
0.894 0.713
0.900 0.998
0.902 0.678
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.974
0.902 0.500
0.900 0.499
0.902 0.796
0.900 0.675
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.900 0.900
0.902 0.902
0.900 0.900
0.894 0.897
0.900 0.900
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.903 0.900
0.900 0.900
0.903 0.900
0.900 0.903
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
0.900 0.900
0.902 0.900
0.900 0.902
0.894 0.900
0.900 0.897
0.902 0.900
